[78, 38, 96, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 51, 47, 44, 67, 36, 72, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 97, 91, 51, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 97, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 51, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 44, 67, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 97, 91, 51, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 97, 90, 50, 47, 44, 67, 36, 72, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 44, 67, 36, 72, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 66, 37, 23, 17, 42]
[78, 38, 97, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 97, 91, 51, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 43]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 73, 79, 66, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 42, 67, 36, 73, 77, 66, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 41, 66, 36, 73, 77, 67, 37, 23, 17, 43]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 40, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 97, 91, 51, 47, 39, 65, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 42, 65, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 97, 91, 51, 47, 43, 61, 36, 72, 79, 67, 37, 23, 11, 35]
[78, 38, 96, 91, 51, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[79, 38, 96, 91, 51, 47, 40, 59, 36, 72, 79, 67, 37, 23, 17, 41]
[78, 38, 96, 91, 50, 47, 44, 67, 36, 73, 79, 67, 37, 23, 17, 42]
[79, 38, 96, 90, 50, 47, 42, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[79, 38, 96, 91, 50, 45, 39, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 46, 43, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 38, 96, 91, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 38, 97, 90, 48, 46, 44, 67, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 37, 96, 90, 49, 47, 43, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 92, 86, 48, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 43]
[78, 37, 94, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 36, 90, 89, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 43]
[76, 35, 95, 90, 50, 47, 44, 66, 35, 72, 79, 66, 37, 23, 18, 42]
[77, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 43]
[77, 37, 95, 90, 51, 47, 44, 67, 34, 69, 79, 67, 37, 23, 18, 42]
[77, 37, 95, 90, 50, 47, 44, 66, 35, 71, 79, 66, 37, 23, 17, 43]
[77, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[77, 37, 95, 90, 50, 47, 44, 66, 36, 70, 77, 67, 37, 23, 18, 43]
[78, 37, 95, 90, 51, 47, 44, 66, 36, 71, 77, 66, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 72, 78, 67, 37, 23, 18, 43]
[78, 37, 96, 90, 50, 47, 44, 66, 36, 71, 77, 66, 37, 23, 18, 42]
[78, 38, 95, 91, 50, 47, 44, 66, 36, 72, 77, 66, 37, 23, 18, 42]
[78, 38, 96, 91, 51, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 34, 68, 74, 66, 37, 24, 17, 42]
[78, 38, 95, 91, 50, 47, 44, 66, 35, 70, 76, 66, 37, 23, 18, 42]
[78, 37, 96, 90, 50, 47, 44, 66, 36, 73, 79, 66, 37, 23, 18, 43]
[77, 38, 95, 90, 50, 47, 44, 66, 33, 71, 79, 66, 37, 23, 18, 43]
[77, 38, 95, 90, 50, 47, 44, 66, 30, 68, 79, 67, 37, 24, 18, 43]
[77, 37, 96, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 43]
[75, 34, 95, 90, 50, 47, 44, 66, 34, 72, 79, 66, 37, 23, 18, 42]
[77, 36, 95, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[76, 37, 95, 91, 50, 47, 44, 66, 35, 72, 79, 67, 37, 23, 18, 42]
[72, 34, 95, 90, 50, 47, 44, 66, 33, 72, 79, 67, 37, 23, 18, 42]
[77, 37, 95, 91, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 43]
[77, 37, 95, 91, 50, 47, 44, 66, 35, 72, 79, 66, 37, 23, 17, 43]
[76, 37, 95, 91, 50, 47, 44, 66, 30, 71, 79, 67, 37, 23, 18, 43]
[77, 38, 95, 90, 50, 47, 44, 66, 35, 72, 79, 67, 37, 23, 17, 42]
[77, 37, 95, 90, 50, 47, 44, 66, 35, 68, 79, 66, 37, 23, 17, 42]
[77, 38, 95, 90, 50, 47, 44, 66, 35, 66, 78, 66, 37, 23, 17, 42]
[77, 37, 95, 90, 51, 47, 44, 66, 36, 72, 78, 67, 37, 23, 17, 43]
[77, 37, 95, 90, 50, 47, 44, 66, 36, 68, 72, 65, 37, 24, 18, 43]
[77, 37, 96, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[77, 37, 96, 90, 50, 47, 44, 66, 36, 72, 78, 66, 37, 23, 17, 42]
[77, 38, 95, 90, 50, 47, 44, 67, 36, 72, 76, 60, 36, 23, 17, 42]
[77, 37, 96, 90, 50, 47, 44, 66, 36, 72, 78, 64, 36, 23, 18, 42]
[78, 37, 96, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 43]
[78, 37, 95, 91, 50, 47, 44, 66, 36, 72, 79, 61, 31, 22, 18, 43]
[77, 37, 96, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 43]
[77, 38, 95, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 43]
[77, 37, 95, 91, 51, 47, 44, 66, 36, 72, 79, 66, 31, 15, 18, 43]
[77, 38, 96, 91, 50, 47, 44, 66, 36, 72, 79, 66, 32, 20, 17, 43]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 78, 66, 37, 22, 17, 42]
[77, 37, 95, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[77, 38, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 31, 11, 17, 43]
[77, 37, 95, 90, 50, 47, 44, 66, 36, 73, 78, 66, 37, 24, 17, 42]
[77, 37, 95, 90, 50, 47, 44, 67, 36, 72, 79, 66, 37, 21, 16, 42]
[77, 38, 95, 91, 50, 47, 44, 66, 36, 72, 79, 66, 36, 17, 14, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 95, 91, 50, 47, 43, 66, 36, 72, 79, 66, 37, 22, 13, 41]
[77, 38, 95, 90, 50, 47, 43, 67, 36, 73, 79, 66, 37, 23, 16, 42]
[78, 37, 95, 90, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 16, 42]
[77, 38, 95, 91, 50, 47, 43, 63, 36, 72, 79, 67, 37, 23, 15, 39]
[77, 38, 96, 91, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 16, 40]
[77, 38, 95, 90, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[77, 37, 95, 91, 50, 47, 41, 60, 36, 72, 79, 66, 37, 23, 17, 40]
[77, 38, 95, 91, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[77, 37, 95, 90, 50, 47, 42, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 96, 90, 51, 45, 39, 63, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[77, 38, 96, 91, 50, 47, 40, 65, 36, 72, 79, 66, 37, 23, 17, 42]
[77, 37, 96, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 37, 95, 90, 50, 47, 42, 66, 36, 72, 78, 66, 37, 23, 17, 42]
[77, 38, 95, 91, 51, 47, 42, 66, 36, 72, 77, 67, 37, 23, 17, 42]
[78, 37, 95, 91, 50, 47, 44, 66, 36, 72, 78, 66, 37, 23, 17, 42]
[78, 37, 95, 91, 50, 47, 43, 66, 36, 71, 76, 67, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 43, 67, 36, 72, 78, 66, 37, 23, 17, 42]
[77, 37, 95, 91, 50, 47, 44, 66, 36, 71, 76, 66, 37, 23, 17, 42]
[78, 38, 96, 91, 51, 47, 43, 66, 36, 72, 77, 66, 37, 23, 17, 42]
[78, 37, 96, 90, 50, 47, 44, 66, 36, 73, 78, 66, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 72, 74, 62, 35, 23, 18, 42]
[78, 37, 96, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 95, 91, 51, 47, 42, 66, 36, 72, 78, 66, 37, 23, 16, 42]
[78, 38, 96, 90, 50, 47, 41, 66, 36, 72, 79, 66, 37, 22, 16, 42]
[78, 37, 96, 91, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[77, 37, 96, 91, 50, 46, 40, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[77, 37, 96, 90, 51, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 37, 97, 91, 50, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 45, 42, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[77, 38, 96, 90, 50, 47, 44, 67, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[77, 38, 96, 89, 48, 46, 43, 66, 36, 72, 78, 67, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 95, 90, 50, 45, 43, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[77, 38, 96, 90, 50, 46, 43, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[77, 38, 95, 90, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 48, 44, 40, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[77, 38, 96, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 97, 90, 49, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[77, 38, 96, 88, 46, 45, 43, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 38, 95, 91, 50, 46, 43, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[77, 38, 96, 90, 48, 44, 43, 66, 36, 73, 79, 66, 37, 23, 18, 42]
[77, 38, 96, 90, 49, 46, 43, 66, 36, 73, 79, 66, 37, 23, 17, 43]
[78, 38, 96, 90, 50, 46, 40, 66, 36, 72, 79, 66, 37, 23, 17, 43]
[78, 38, 97, 90, 50, 46, 39, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 37, 96, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 47, 39, 61, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 47, 35, 60, 36, 72, 79, 67, 37, 23, 18, 42]
[77, 38, 95, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[77, 38, 96, 90, 50, 47, 42, 60, 36, 72, 79, 66, 37, 23, 18, 41]
[77, 38, 96, 91, 50, 47, 44, 66, 36, 73, 79, 66, 37, 23, 17, 42]
[78, 38, 95, 90, 50, 47, 43, 62, 36, 72, 79, 66, 37, 23, 18, 39]
[78, 37, 96, 90, 50, 47, 44, 64, 36, 72, 79, 66, 37, 23, 17, 41]
[78, 38, 97, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 43]
[78, 38, 96, 90, 50, 47, 43, 63, 36, 73, 79, 66, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 47, 43, 58, 36, 72, 79, 66, 37, 23, 18, 39]
[78, 38, 95, 91, 50, 47, 43, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 46, 34, 60, 36, 72, 78, 66, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 96, 90, 49, 44, 40, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 37, 96, 90, 50, 46, 43, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 96, 87, 46, 46, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 96, 88, 46, 46, 44, 67, 36, 72, 79, 66, 37, 23, 18, 43]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[78, 38, 92, 78, 46, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 95, 81, 45, 47, 44, 67, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 38, 95, 91, 49, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 37, 95, 90, 49, 47, 44, 67, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 47, 45, 44, 67, 36, 73, 79, 66, 37, 23, 17, 42]
[78, 37, 95, 90, 48, 44, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 37, 95, 90, 50, 44, 37, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 46, 35, 62, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 18, 43]
[78, 37, 95, 90, 50, 47, 43, 66, 36, 73, 79, 67, 37, 23, 18, 43]
[78, 38, 95, 90, 50, 47, 39, 62, 36, 73, 78, 66, 37, 23, 18, 42]
[78, 37, 96, 90, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 37, 96, 90, 50, 47, 43, 62, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 37, 95, 90, 50, 47, 43, 64, 36, 72, 79, 66, 37, 23, 17, 41]
[78, 38, 95, 90, 50, 47, 43, 59, 36, 72, 79, 66, 37, 23, 18, 36]
[78, 37, 95, 90, 50, 47, 43, 66, 36, 73, 79, 66, 37, 23, 18, 43]
[78, 38, 95, 90, 50, 47, 43, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 37, 95, 90, 50, 47, 42, 60, 36, 72, 79, 66, 37, 23, 18, 37]
[78, 38, 96, 90, 50, 47, 43, 64, 36, 72, 79, 66, 37, 23, 18, 40]
[78, 38, 95, 90, 50, 47, 43, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 38, 95, 90, 50, 47, 43, 62, 36, 72, 79, 66, 37, 23, 13, 37]
[78, 38, 96, 90, 50, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 91, 50, 47, 42, 65, 36, 72, 79, 67, 37, 22, 14, 41]
[78, 38, 96, 90, 50, 47, 43, 66, 36, 73, 79, 67, 37, 23, 17, 42]
[78, 38, 96, 90, 50, 47, 43, 65, 36, 73, 79, 66, 37, 23, 17, 42]
[78, 37, 97, 90, 50, 47, 37, 64, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 37, 96, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 37, 96, 91, 50, 46, 40, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 37, 96, 90, 50, 47, 43, 66, 36, 72, 78, 66, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 46, 42, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 38, 96, 90, 50, 46, 42, 66, 36, 72, 79, 67, 37, 23, 18, 43]
[78, 37, 96, 91, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 17, 42]
[78, 37, 95, 90, 50, 46, 43, 66, 36, 72, 79, 67, 37, 23, 18, 43]
[78, 38, 95, 89, 50, 45, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 17, 42]
[78, 37, 92, 89, 50, 47, 44, 67, 36, 72, 79, 67, 37, 23, 18, 43]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 42]
[78, 37, 87, 86, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 43]
[78, 37, 95, 89, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 43]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[78, 37, 94, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 17, 43]
[78, 34, 89, 89, 50, 47, 44, 66, 36, 72, 79, 67, 37, 23, 18, 43]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 73, 79, 67, 37, 23, 18, 42]
[77, 35, 95, 90, 50, 47, 44, 66, 35, 72, 79, 67, 37, 23, 18, 42]
[78, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 42]
[74, 31, 95, 90, 50, 47, 44, 66, 35, 72, 79, 66, 37, 23, 18, 43]
[77, 37, 95, 90, 50, 47, 44, 66, 35, 72, 79, 66, 37, 23, 17, 43]
[76, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 43]
[76, 36, 95, 90, 50, 47, 44, 66, 32, 71, 79, 66, 37, 23, 18, 42]
[76, 36, 95, 90, 50, 47, 44, 67, 34, 72, 79, 66, 37, 23, 18, 42]
[76, 35, 95, 90, 50, 47, 44, 66, 35, 72, 79, 66, 37, 23, 18, 42]
[73, 32, 95, 90, 50, 47, 44, 66, 34, 72, 79, 66, 37, 23, 18, 43]
[76, 37, 95, 90, 50, 47, 44, 67, 35, 72, 79, 66, 37, 23, 17, 42]
[72, 36, 95, 90, 50, 47, 44, 66, 30, 72, 79, 66, 37, 23, 18, 42]
[77, 37, 95, 90, 50, 47, 44, 66, 36, 72, 79, 66, 37, 23, 18, 43]
[75, 37, 95, 90, 50, 47, 44, 66, 31, 71, 79, 66, 37, 23, 18, 43]
[77, 37, 95, 90, 50, 47, 44, 66, 34, 72, 79, 66, 37, 23, 18, 42]
[77, 37, 95, 90, 50, 47, 44, 66, 33, 69, 79, 66, 37, 23, 18, 43]
[78, 38, 95, 90, 50, 47, 44, 66, 32, 67, 79, 66, 37, 23, 18, 43]
[78, 37, 95, 90, 50, 47, 44, 66, 35, 71, 79, 66, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 29, 68, 79, 66, 37, 23, 18, 42]
[78, 37, 95, 90, 50, 47, 44, 67, 36, 72, 78, 66, 37, 23, 17, 43]
[78, 38, 96, 90, 50, 47, 44, 66, 35, 72, 78, 66, 37, 23, 17, 42]
[78, 38, 95, 91, 50, 47, 43, 66, 35, 68, 75, 66, 37, 23, 18, 43]
[78, 38, 96, 90, 50, 47, 44, 67, 36, 72, 78, 66, 37, 23, 18, 43]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 70, 78, 66, 37, 23, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 70, 79, 66, 37, 23, 18, 43]
[78, 38, 96, 90, 50, 47, 44, 66, 36, 70, 75, 66, 37, 23, 18, 42]
[77, 38, 96, 91, 51, 47, 44, 67, 36, 69, 74, 66, 37, 24, 18, 43]
[77, 37, 96, 90, 50, 47, 44, 66, 36, 72, 78, 66, 37, 23, 18, 43]
[78, 37, 95, 90, 50, 47, 44, 67, 36, 70, 76, 66, 37, 23, 17, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 35, 68, 73, 65, 37, 24, 18, 42]
[78, 38, 95, 90, 50, 47, 44, 66, 36, 72, 78, 66, 37, 23, 18, 42]
[78, 38, 96, 91, 50, 47, 44, 66, 36, 68, 72, 65, 37, 23, 18, 43]
[78, 37, 96, 90, 50, 47, 43, 67, 36, 72, 78, 66, 37, 23, 18, 43]
